GEO_ID,NAME,P1_001N
1000000US361090006004046,"Block 4046, Block Group 4, Census Tract 6, Tompkins County, New York",75
1000000US361090006004047,"Block 4047, Block Group 4, Census Tract 6, Tompkins County, New York",9
1000000US361090006004048,"Block 4048, Block Group 4, Census Tract 6, Tompkins County, New York",8
1000000US361090006004049,"Block 4049, Block Group 4, Census Tract 6, Tompkins County, New York",0
1000000US361090006004050,"Block 4050, Block Group 4, Census Tract 6, Tompkins County, New York",0
1000000US361090006004051,"Block 4051, Block Group 4, Census Tract 6, Tompkins County, New York",18
1000000US361090006004052,"Block 4052, Block Group 4, Census Tract 6, Tompkins County, New York",10
1000000US361090006004053,"Block 4053, Block Group 4, Census Tract 6, Tompkins County, New York",9
1000000US361090006004054,"Block 4054, Block Group 4, Census Tract 6, Tompkins County, New York",16
1000000US361090006004055,"Block 4055, Block Group 4, Census Tract 6, Tompkins County, New York",0
1000000US361090006004056,"Block 4056, Block Group 4, Census Tract 6, Tompkins County, New York",44
1000000US361090006004057,"Block 4057, Block Group 4, Census Tract 6, Tompkins County, New York",19
1000000US361090006004058,"Block 4058, Block Group 4, Census Tract 6, Tompkins County, New York",40
1000000US361090006004059,"Block 4059, Block Group 4, Census Tract 6, Tompkins County, New York",0
1000000US361090006004060,"Block 4060, Block Group 4, Census Tract 6, Tompkins County, New York",14
1000000US361090006004061,"Block 4061, Block Group 4, Census Tract 6, Tompkins County, New York",138
1000000US361090006004062,"Block 4062, Block Group 4, Census Tract 6, Tompkins County, New York",0
1000000US361090007001000,"Block 1000, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001001,"Block 1001, Block Group 1, Census Tract 7, Tompkins County, New York",32
1000000US361090007001002,"Block 1002, Block Group 1, Census Tract 7, Tompkins County, New York",44
1000000US361090007001003,"Block 1003, Block Group 1, Census Tract 7, Tompkins County, New York",4
1000000US361090007001004,"Block 1004, Block Group 1, Census Tract 7, Tompkins County, New York",526
1000000US361090007001005,"Block 1005, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001006,"Block 1006, Block Group 1, Census Tract 7, Tompkins County, New York",14
1000000US361090007001007,"Block 1007, Block Group 1, Census Tract 7, Tompkins County, New York",25
1000000US361090007001008,"Block 1008, Block Group 1, Census Tract 7, Tompkins County, New York",85
1000000US361090007001009,"Block 1009, Block Group 1, Census Tract 7, Tompkins County, New York",28
1000000US361090007001010,"Block 1010, Block Group 1, Census Tract 7, Tompkins County, New York",76
1000000US361090007001011,"Block 1011, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001012,"Block 1012, Block Group 1, Census Tract 7, Tompkins County, New York",106
1000000US361090007001013,"Block 1013, Block Group 1, Census Tract 7, Tompkins County, New York",17
1000000US361090007001014,"Block 1014, Block Group 1, Census Tract 7, Tompkins County, New York",32
1000000US361090007001015,"Block 1015, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001016,"Block 1016, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001017,"Block 1017, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001018,"Block 1018, Block Group 1, Census Tract 7, Tompkins County, New York",0
1000000US361090007001019,"Block 1019, Block Group 1, Census Tract 7, Tompkins County, New York",79
1000000US361090007002000,"Block 2000, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002001,"Block 2001, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002002,"Block 2002, Block Group 2, Census Tract 7, Tompkins County, New York",11
1000000US361090007002003,"Block 2003, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002004,"Block 2004, Block Group 2, Census Tract 7, Tompkins County, New York",117
1000000US361090007002005,"Block 2005, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002006,"Block 2006, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002007,"Block 2007, Block Group 2, Census Tract 7, Tompkins County, New York",57
1000000US361090007002008,"Block 2008, Block Group 2, Census Tract 7, Tompkins County, New York",59
1000000US361090007002009,"Block 2009, Block Group 2, Census Tract 7, Tompkins County, New York",52
1000000US361090007002010,"Block 2010, Block Group 2, Census Tract 7, Tompkins County, New York",26
1000000US361090007002011,"Block 2011, Block Group 2, Census Tract 7, Tompkins County, New York",55
1000000US361090007002012,"Block 2012, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002013,"Block 2013, Block Group 2, Census Tract 7, Tompkins County, New York",24
1000000US361090007002014,"Block 2014, Block Group 2, Census Tract 7, Tompkins County, New York",49
1000000US361090007002015,"Block 2015, Block Group 2, Census Tract 7, Tompkins County, New York",37
1000000US361090007002016,"Block 2016, Block Group 2, Census Tract 7, Tompkins County, New York",16
1000000US361090007002017,"Block 2017, Block Group 2, Census Tract 7, Tompkins County, New York",56
1000000US361090007002018,"Block 2018, Block Group 2, Census Tract 7, Tompkins County, New York",22
1000000US361090007002019,"Block 2019, Block Group 2, Census Tract 7, Tompkins County, New York",64
1000000US361090007002020,"Block 2020, Block Group 2, Census Tract 7, Tompkins County, New York",30
1000000US361090007002021,"Block 2021, Block Group 2, Census Tract 7, Tompkins County, New York",50
1000000US361090007002022,"Block 2022, Block Group 2, Census Tract 7, Tompkins County, New York",52
1000000US361090007002023,"Block 2023, Block Group 2, Census Tract 7, Tompkins County, New York",37
1000000US361090007002024,"Block 2024, Block Group 2, Census Tract 7, Tompkins County, New York",70
1000000US361090007002025,"Block 2025, Block Group 2, Census Tract 7, Tompkins County, New York",36
1000000US361090007002026,"Block 2026, Block Group 2, Census Tract 7, Tompkins County, New York",99
1000000US361090007002027,"Block 2027, Block Group 2, Census Tract 7, Tompkins County, New York",90
1000000US361090007002028,"Block 2028, Block Group 2, Census Tract 7, Tompkins County, New York",45
1000000US361090007002029,"Block 2029, Block Group 2, Census Tract 7, Tompkins County, New York",19
1000000US361090007002030,"Block 2030, Block Group 2, Census Tract 7, Tompkins County, New York",0
1000000US361090007002031,"Block 2031, Block Group 2, Census Tract 7, Tompkins County, New York",67
1000000US361090007002032,"Block 2032, Block Group 2, Census Tract 7, Tompkins County, New York",74
1000000US361090007002033,"Block 2033, Block Group 2, Census Tract 7, Tompkins County, New York",36
1000000US361090007003000,"Block 3000, Block Group 3, Census Tract 7, Tompkins County, New York",76
1000000US361090007003001,"Block 3001, Block Group 3, Census Tract 7, Tompkins County, New York",58
1000000US361090007003002,"Block 3002, Block Group 3, Census Tract 7, Tompkins County, New York",46
1000000US361090007003003,"Block 3003, Block Group 3, Census Tract 7, Tompkins County, New York",52
1000000US361090007003004,"Block 3004, Block Group 3, Census Tract 7, Tompkins County, New York",60
1000000US361090007003005,"Block 3005, Block Group 3, Census Tract 7, Tompkins County, New York",30
1000000US361090007003006,"Block 3006, Block Group 3, Census Tract 7, Tompkins County, New York",0
1000000US361090007003007,"Block 3007, Block Group 3, Census Tract 7, Tompkins County, New York",0
1000000US361090007003008,"Block 3008, Block Group 3, Census Tract 7, Tompkins County, New York",71
1000000US361090007003009,"Block 3009, Block Group 3, Census Tract 7, Tompkins County, New York",66
1000000US361090007003010,"Block 3010, Block Group 3, Census Tract 7, Tompkins County, New York",53
1000000US361090007003011,"Block 3011, Block Group 3, Census Tract 7, Tompkins County, New York",66
1000000US361090007003012,"Block 3012, Block Group 3, Census Tract 7, Tompkins County, New York",82
1000000US361090007003013,"Block 3013, Block Group 3, Census Tract 7, Tompkins County, New York",75
1000000US361090007003014,"Block 3014, Block Group 3, Census Tract 7, Tompkins County, New York",94
1000000US361090007003015,"Block 3015, Block Group 3, Census Tract 7, Tompkins County, New York",90
1000000US361090007003016,"Block 3016, Block Group 3, Census Tract 7, Tompkins County, New York",47
1000000US361090007003017,"Block 3017, Block Group 3, Census Tract 7, Tompkins County, New York",0
1000000US361090007003018,"Block 3018, Block Group 3, Census Tract 7, Tompkins County, New York",89
1000000US361090007003019,"Block 3019, Block Group 3, Census Tract 7, Tompkins County, New York",86
1000000US361090007003020,"Block 3020, Block Group 3, Census Tract 7, Tompkins County, New York",82
1000000US361090007003021,"Block 3021, Block Group 3, Census Tract 7, Tompkins County, New York",0
1000000US361090008001000,"Block 1000, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001001,"Block 1001, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001002,"Block 1002, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001003,"Block 1003, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001004,"Block 1004, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001005,"Block 1005, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001006,"Block 1006, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001007,"Block 1007, Block Group 1, Census Tract 8, Tompkins County, New York",18
1000000US361090008001008,"Block 1008, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001009,"Block 1009, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001010,"Block 1010, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001011,"Block 1011, Block Group 1, Census Tract 8, Tompkins County, New York",56
1000000US361090008001012,"Block 1012, Block Group 1, Census Tract 8, Tompkins County, New York",128
1000000US361090008001013,"Block 1013, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001014,"Block 1014, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001015,"Block 1015, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001016,"Block 1016, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001017,"Block 1017, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001018,"Block 1018, Block Group 1, Census Tract 8, Tompkins County, New York",65
1000000US361090008001019,"Block 1019, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001020,"Block 1020, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001021,"Block 1021, Block Group 1, Census Tract 8, Tompkins County, New York",41
1000000US361090008001022,"Block 1022, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001023,"Block 1023, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001024,"Block 1024, Block Group 1, Census Tract 8, Tompkins County, New York",11
1000000US361090008001025,"Block 1025, Block Group 1, Census Tract 8, Tompkins County, New York",1
1000000US361090008001026,"Block 1026, Block Group 1, Census Tract 8, Tompkins County, New York",48
1000000US361090008001027,"Block 1027, Block Group 1, Census Tract 8, Tompkins County, New York",79
1000000US361090008001028,"Block 1028, Block Group 1, Census Tract 8, Tompkins County, New York",29
1000000US361090008001029,"Block 1029, Block Group 1, Census Tract 8, Tompkins County, New York",33
1000000US361090008001030,"Block 1030, Block Group 1, Census Tract 8, Tompkins County, New York",151
1000000US361090008001031,"Block 1031, Block Group 1, Census Tract 8, Tompkins County, New York",121
1000000US361090008001032,"Block 1032, Block Group 1, Census Tract 8, Tompkins County, New York",36
1000000US361090008001033,"Block 1033, Block Group 1, Census Tract 8, Tompkins County, New York",10
1000000US361090008001034,"Block 1034, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001035,"Block 1035, Block Group 1, Census Tract 8, Tompkins County, New York",13
1000000US361090008001036,"Block 1036, Block Group 1, Census Tract 8, Tompkins County, New York",8
1000000US361090008001037,"Block 1037, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001038,"Block 1038, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001039,"Block 1039, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001040,"Block 1040, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001041,"Block 1041, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001042,"Block 1042, Block Group 1, Census Tract 8, Tompkins County, New York",51
1000000US361090008001043,"Block 1043, Block Group 1, Census Tract 8, Tompkins County, New York",19
1000000US361090008001044,"Block 1044, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001045,"Block 1045, Block Group 1, Census Tract 8, Tompkins County, New York",8
1000000US361090008001046,"Block 1046, Block Group 1, Census Tract 8, Tompkins County, New York",0
1000000US361090008001047,"Block 1047, Block Group 1, Census Tract 8, Tompkins County, New York",50
